ObtainClaimService,u2r,low,2.083656,ReExecute,0.8,0.9,0.7,0.7070959006135766,22.0,10.0,1.677,265.0,39.35218747520414,115.0,3.0802
PoliceReport,dos,medium,27.825426653070608,ReExecute,0.8,0.9,0.7,-0.7,28.0,10.0,1.4032,265.0,39.35218747520414,115.0,3.0802
SelectBestExpert,dos,high,115.3569088,ReConfiguration,0.6,0.7,0.5,-0.4016574178276912,36.0,35.0,0.988,229.0,37.112767340575175,100.0,0.988
BankReimbursment,dos,high,376.66293912361556,Redundancy,0.9,0.8,0.7,-0.6719999999999999,22.0,50.0,1.056,251.0,40.49389724350365,170.0,2.57
ObtainClaimService,probe,medium,12.477664810126582,ReConfiguration,0.6,0.7,0.5,1.3211959006135767,32.0,15.0,1.5139999999999998,251.0,40.49389724350365,170.0,2.57
HospitalReport,dos,low,2.8878830104361626,ReExecute,0.8,0.9,0.7,-0.7,28.0,15.0,1.4032,176.0,27.5757862495771,110.0,1.4032
BankReimbursment,r2l,low,5.990878812476129,ReExecute,0.8,0.9,0.7,-0.826482759697879,22.0,25.0,1.294,166.0,25.464918528200734,95.0,1.294
ObtainClaimService,r2l,low,3.001466132356644,ReExecute,0.8,0.9,0.7,1.1623593242405095,25.0,10.0,1.371,308.0,42.47673946447187,155.0,1.371
PoliceReport,dos,low,4.337904894820786,ReExecute,0.8,0.9,0.7,-0.6,26.0,10.0,1.4032,313.0,50.61963052232832,165.0,4.3974
PoliceReport,dos,low,4.337904894820786,ReExecute,0.8,0.9,0.7,-0.6,26.0,10.0,1.4032,313.0,50.61963052232832,165.0,4.3974
SelectBestExpert,probe,medium,11.233044268563804,ReConfiguration,0.6,0.7,0.5,-0.11311565507795796,40.0,35.0,1.591,313.0,50.61963052232832,165.0,4.3974
HospitalReport,dos,high,106.85167138613801,Redundancy,0.9,0.8,0.7,-0.688795731707317,37.0,30.0,1.3864,250.0,45.63006188670756,155.0,3.9604
SelectBestExpert,dos,high,141.14598132980137,Redundancy,0.9,0.8,0.7,-0.6099491773623912,30.0,60.0,1.2799999999999998,250.0,45.63006188670756,155.0,3.9604
BankReimbursment,r2l,low,2.2922784000000003,ReExecute,0.8,0.9,0.7,-0.17755119253848783,27.0,25.0,1.294,250.0,45.63006188670756,155.0,3.9604
PoliceReport,dos,medium,27.825426653070608,ReExecute,0.8,0.9,0.7,-0.7,30.0,10.0,1.4032,194.0,28.178623373969,95.0,1.4032
ObtainClaimService,dos,medium,14.360106369620254,ReExecute,0.8,0.9,0.7,0.7366816590028676,20.0,10.0,1.252,208.0,35.506499969705054,125.0,1.252
SelectBestExpert,r2l,high,130.2988742357616,Insert,0.2,0.2,0.2,0.1,13.5,15.0,0.388,144.5,20.86516601813708,70.0,0.388
ObtainClaimService,dos,low,3.9867219880508187,ReExecute,0.8,0.9,0.7,-0.6,22.0,10.0,1.252,151.0,15.303945534447605,55.0,1.252
SelectBestExpert,probe,high,126.95175615894038,ReConfiguration,0.6,0.7,0.5,-0.5928690492384379,37.0,35.0,1.591,313.0,54.455003446585245,165.0,1.591
BankReimbursment,dos,low,2.9962231530047267,ReExecute,0.8,0.9,0.7,0.065377995975901,30.0,25.0,1.056,252.0,32.250574333266606,120.0,2.35
BankReimbursment,r2l,low,2.546976,ReExecute,0.8,0.9,0.7,0.5241288815005112,34.0,25.0,1.294,252.0,32.250574333266606,120.0,2.35
ObtainClaimService,dos,low,3.9867219880508187,Late,0.7,0.6,0.8,0.0,10.0,5.0,1.1479999999999997,279.0,56.63541633066808,130.0,2.5511999999999997
PoliceReport,dos,low,4.337904894820786,ReExecute,0.8,0.9,0.7,-0.6,28.0,10.0,1.4032,279.0,56.63541633066808,130.0,2.5511999999999997
SelectBestExpert,dos,high,115.3569088,Insert,0.2,0.2,0.2,0.1,13.0,15.0,0.31999999999999995,218.0,45.20323391324799,115.0,1.5687999999999995
HospitalReport,dos,low,3.039185747624561,Late,0.7,0.6,0.8,0.0,14.0,5.0,1.2487999999999997,218.0,45.20323391324799,115.0,1.5687999999999995
SelectBestExpert,dos,high,141.14598132980137,ReConfiguration,0.6,0.7,0.5,-0.41772379667116516,37.0,35.0,0.988,337.0,48.341681866750626,170.0,2.044
BankReimbursment,dos,low,6.594014450589901,ReExecute,0.8,0.9,0.7,0.6907288815005111,34.0,25.0,1.056,337.0,48.341681866750626,170.0,2.044
ObtainClaimService,dos,low,3.9867219880508187,ReExecute,0.8,0.9,0.7,-0.7,20.0,10.0,1.252,231.0,40.87681739635467,115.0,3.107
SelectBestExpert,probe,high,126.95175615894038,ReConfiguration,0.6,0.7,0.5,-0.5928690492384379,37.0,35.0,1.591,231.0,40.87681739635467,115.0,3.107
BankReimbursment,dos,medium,10.180079435773393,Insert,0.2,0.2,0.2,0.1,15.0,5.0,0.264,231.0,40.87681739635467,115.0,3.107
PoliceReport,dos,high,603.6426677028571,ReConfiguration,0.6,0.7,0.5,-0.5284625435540069,38.0,15.0,1.0495999999999999,284.0,44.25025285846455,130.0,1.0495999999999999
ObtainClaimService,dos,medium,14.360106369620254,ReExecute,0.8,0.9,0.7,1.2456593242405094,25.0,10.0,1.252,266.0,42.75993791661038,110.0,2.308
BankReimbursment,dos,medium,50.4672606883721,ReExecute,0.8,0.9,0.7,-0.7,34.0,25.0,1.056,266.0,42.75993791661038,110.0,2.308
BankReimbursment,dos,low,3.2970072252949505,ReExecute,0.8,0.9,0.7,0.9991948365959414,38.0,25.0,1.056,266.0,36.89695591401158,150.0,2.3844000000000003
PoliceReport,probe,low,3.0700283459196096,Skip,0.5,0.4,0.6,-0.9298799999999999,0.0,0.0,1.3284,266.0,36.89695591401158,150.0,2.3844000000000003
HospitalReport,r2l,low,5.922723978483439,ReExecute,0.8,0.9,0.7,0.585912211312889,28.0,15.0,1.5222,213.0,36.59956579195649,105.0,4.130599999999999
PoliceReport,probe,low,6.651728082825822,Skip,0.5,0.4,0.6,-0.9298799999999999,0.0,0.0,1.3284,213.0,36.59956579195649,105.0,4.130599999999999
SelectBestExpert,dos,high,141.14598132980137,Redundancy,0.9,0.8,0.7,-0.6269704539581359,26.0,60.0,1.2799999999999998,213.0,36.59956579195649,105.0,4.130599999999999
BankReimbursment,dos,medium,20.360158871546787,Insert,0.2,0.2,0.2,0.1,15.0,5.0,0.264,332.0,55.60202014331655,140.0,3.0704000000000002
HospitalReport,dos,low,2.8878830104361626,ReExecute,0.8,0.9,0.7,-0.7,37.0,15.0,1.4032,332.0,55.60202014331655,140.0,3.0704000000000002
PoliceReport,dos,medium,27.825426653070608,ReExecute,0.8,0.9,0.7,-0.7,38.0,10.0,1.4032,332.0,55.60202014331655,140.0,3.0704000000000002
BankReimbursment,dos,low,2.706159352808989,ReExecute,0.8,0.9,0.7,-0.659882759697879,22.0,25.0,1.056,233.0,28.857702921121444,105.0,1.056
SelectBestExpert,r2l,medium,85.19541776953643,ReExecute,0.8,0.9,0.7,-0.7,26.0,30.0,1.5459999999999998,157.0,20.12333197095199,80.0,1.5459999999999998
PoliceReport,probe,low,3.0700283459196096,Skip,0.5,0.4,0.6,-0.9298799999999999,0.0,0.0,1.3284,195.0,28.51270696654282,75.0,4.925800000000001
SelectBestExpert,dos,high,141.14598132980137,ReExecute,0.8,0.9,0.7,-0.675886524822695,27.0,30.0,1.3079999999999998,195.0,28.51270696654282,75.0,4.925800000000001
CustomerFeedbackCollection,r2l,low,3.202532202089508,ReExecute,0.8,0.9,0.7,1.6747936697516719,33.0,5.0,2.2894,195.0,28.51270696654282,75.0,4.925800000000001
PoliceReport,probe,low,3.581699736906211,Skip,0.5,0.4,0.6,-0.9298799999999999,0.0,0.0,1.3284,146.0,20.990503878596883,90.0,1.3284
BankReimbursment,dos,high,376.66293912361556,Insert,0.2,0.2,0.2,0.07137190370655708,15.0,5.0,0.264,275.0,55.932502144880594,115.0,0.584
SelectBestExpert,dos,medium,16.75484002632281,Insert,0.2,0.2,0.2,0.1,15.0,15.0,0.31999999999999995,275.0,55.932502144880594,115.0,0.584
PoliceReport,probe,low,3.581699736906211,Skip,0.5,0.4,0.6,-0.9298799999999999,0.0,0.0,1.3284,225.0,37.555329493439196,125.0,1.3284
SelectBestExpert,r2l,medium,85.19541776953643,ReExecute,0.8,0.9,0.7,-0.7,30.0,30.0,1.5459999999999998,314.0,49.06738824074098,165.0,1.5459999999999998
ObtainClaimService,dos,medium,14.360106369620254,ReExecute,0.8,0.9,0.7,0.7366816590028676,20.0,10.0,1.252,197.5,31.65171255366357,75.0,3.8292
HospitalReport,dos,low,2.8878830104361626,Late,0.7,0.6,0.8,0.1,18.5,5.0,1.2487999999999997,197.5,31.65171255366357,75.0,3.8292
PoliceReport,probe,low,6.905824244897959,Skip,0.5,0.4,0.6,-0.9298799999999999,0.0,0.0,1.3284,197.5,31.65171255366357,75.0,3.8292
HospitalReport,dos,low,3.039185747624561,Late,0.7,0.6,0.8,0.0,14.0,5.0,1.2487999999999997,263.0,47.06326114436823,135.0,4.316999999999999
SelectBestExpert,r2l,low,5.011495162913907,ReExecute,0.8,0.9,0.7,-0.8631110944899252,26.0,30.0,1.5459999999999998,263.0,47.06326114436823,135.0,4.316999999999999
HospitalReport,r2l,low,5.264643536429723,ReExecute,0.8,0.9,0.7,0.585912211312889,28.0,15.0,1.5222,263.0,47.06326114436823,135.0,4.316999999999999
SelectBestExpert,dos,medium,16.75484002632281,Insert,0.2,0.2,0.2,0.1,15.0,15.0,0.31999999999999995,235.0,50.64814836976923,95.0,0.31999999999999995
ObtainClaimService,dos,medium,68.63880931664123,ReExecute,0.8,0.9,0.7,1.2456593242405094,25.0,10.0,1.252,347.0,45.35664189877142,155.0,4.2336
SelectBestExpert,dos,high,116.62099317682622,Insert,0.2,0.2,0.2,0.05549565602053191,13.0,15.0,0.31999999999999995,347.0,45.35664189877142,155.0,4.2336
BankReimbursment,dos,low,2.074531361632247,ReExecute,0.8,0.9,0.7,0.065377995975901,30.0,25.0,1.056,347.0,45.35664189877142,155.0,4.2336
ObtainClaimService,dos,medium,68.63880931664123,ReExecute,0.8,0.9,0.7,1.0045959006135767,22.0,10.0,1.252,347.0,45.35664189877142,155.0,4.2336
HospitalReport,dos,high,106.85167138613801,Insert,0.2,0.2,0.2,0.10357049136759318,74.0,15.0,0.3536,347.0,45.35664189877142,155.0,4.2336
ObtainClaimService,r2l,low,6.986765166412212,ReExecute,0.8,0.9,0.7,1.1623593242405095,25.0,10.0,1.371,208.0,31.650189600240296,95.0,2.6994
PoliceReport,probe,low,2.358002373716632,Skip,0.5,0.4,0.6,-0.9298799999999999,0.0,0.0,1.3284,208.0,31.650189600240296,95.0,2.6994
ObtainClaimService,dos,medium,14.360106369620254,ReExecute,0.8,0.9,0.7,1.0045959006135767,22.0,10.0,1.252,311.0,56.92549738912817,155.0,5.4736
PoliceReport,r2l,low,2.0571494400000003,ReExecute,0.8,0.9,0.7,2.088368110283684,38.0,10.0,1.5222,311.0,56.92549738912817,155.0,5.4736
ObtainClaimService,r2l,low,3.493382583206106,ReExecute,0.8,0.9,0.7,0.9212959006135767,22.0,10.0,1.371,311.0,56.92549738912817,155.0,5.4736
PoliceReport,probe,low,2.0211448917571135,Skip,0.5,0.4,0.6,-0.9298799999999999,0.0,0.0,1.3284,311.0,56.92549738912817,155.0,5.4736
PoliceReport,probe,low,4.041601847704045,Skip,0.5,0.4,0.6,-0.9298799999999999,0.0,0.0,1.3284,205.0,34.05537835126888,115.0,1.3284
HospitalReport,dos,medium,12.156742990498245,ReExecute,0.8,0.9,0.7,-0.6,28.0,15.0,1.4032,203.0,34.66895680012114,115.0,2.4592
BankReimbursment,dos,high,121.98926733591317,Redundancy,0.9,0.8,0.7,-0.6858226819990104,22.0,50.0,1.056,203.0,34.66895680012114,115.0,2.4592
ObtainClaimService,dos,low,3.9867219880508187,ReExecute,0.8,0.9,0.7,-0.7,20.0,10.0,1.252,216.0,26.90219340303506,95.0,3.5684
PoliceReport,probe,low,2.358002373716632,Skip,0.5,0.4,0.6,-0.9298799999999999,0.0,0.0,1.3284,216.0,26.90219340303506,95.0,3.5684
SelectBestExpert,dos,high,141.14598132980137,ReConfiguration,0.6,0.7,0.5,-0.41772379667116516,37.0,35.0,0.988,216.0,26.90219340303506,95.0,3.5684
PoliceReport,u2r,low,2.07298984,Insert,0.2,0.2,0.2,0.2,60.0,10.0,0.43520000000000003,252.0,37.32528789260999,120.0,2.7312
SelectBestExpert,dos,high,4268.2056256000005,ReConfiguration,0.6,0.7,0.5,-0.38521069092352705,36.0,35.0,0.988,252.0,37.32528789260999,120.0,2.7312
SelectBestExpert,dos,low,3.1519187345088167,ReExecute,0.8,0.9,0.7,-0.4150156550779579,30.0,30.0,1.3079999999999998,252.0,37.32528789260999,120.0,2.7312
HospitalReport,dos,low,3.039185747624561,ReExecute,0.8,0.9,0.7,-0.6,28.0,15.0,1.4032,188.0,32.61282397187649,115.0,2.4592
BankReimbursment,dos,low,3.2970072252949505,ReExecute,0.8,0.9,0.7,-0.012452246110511322,28.0,25.0,1.056,188.0,32.61282397187649,115.0,2.4592
BankReimbursment,r2l,low,2.0375808,ReExecute,0.8,0.9,0.7,-0.826482759697879,22.0,25.0,1.294,340.0,43.74987548681317,170.0,1.294
BankReimbursment,dos,medium,10.180079435773393,ReExecute,0.8,0.9,0.7,-0.7,22.0,25.0,1.056,244.0,39.05659097716216,155.0,3.6784000000000003
PoliceReport,probe,low,3.581699736906211,Skip,0.5,0.4,0.6,-0.9298799999999999,0.0,0.0,1.3284,244.0,39.05659097716216,155.0,3.6784000000000003
BankReimbursment,r2l,low,2.0375808,ReExecute,0.8,0.9,0.7,-0.826482759697879,22.0,25.0,1.294,244.0,39.05659097716216,155.0,3.6784000000000003
SelectBestExpert,dos,low,3.1519187345088167,ReExecute,0.8,0.9,0.7,-0.8947690492384378,27.0,30.0,1.3079999999999998,238.0,36.30687538126919,130.0,1.3079999999999998
ObtainClaimService,dos,medium,14.360106369620254,ReExecute,0.8,0.9,0.7,1.0045959006135767,22.0,10.0,1.252,186.0,37.453961131692225,90.0,1.572
SelectBestExpert,dos,medium,16.75484002632281,Insert,0.2,0.2,0.2,0.1,15.0,15.0,0.31999999999999995,186.0,37.453961131692225,90.0,1.572
BankReimbursment,r2l,low,2.546976,ReExecute,0.8,0.9,0.7,-0.10122200402409898,30.0,25.0,1.294,259.0,40.404155300270695,135.0,1.294
PoliceReport,dos,high,160.5024811083691,Insert,0.2,0.2,0.2,0.2,76.0,10.0,0.3536,334.0,46.694901689887665,155.0,1.8996
SelectBestExpert,r2l,low,6.507378215384615,ReExecute,0.8,0.9,0.7,-0.15599981764249238,36.0,30.0,1.5459999999999998,334.0,46.694901689887665,155.0,1.8996
CustomerFeedbackCollection,dos,medium,44.474950471212416,ReExecute,0.8,0.9,0.7,-0.7,39.0,5.0,2.2656,291.0,46.89344770534223,140.0,2.2656
HospitalReport,dos,low,2.8878830104361626,ReExecute,0.8,0.9,0.7,-0.7,28.0,15.0,1.4032,235.0,29.445454407122014,125.0,1.4032
SelectBestExpert,probe,medium,24.18128688741722,ReConfiguration,0.6,0.7,0.5,-0.5928690492384379,37.0,35.0,1.591,229.0,33.852718563224215,125.0,1.591
ObtainClaimService,dos,low,3.9867219880508187,ReExecute,0.8,0.9,0.7,-0.7,20.0,10.0,1.252,239.0,35.56593257911206,115.0,4.1264
PoliceReport,probe,high,145.02230914285713,Skip,0.5,0.4,0.6,0.0,0.0,0.0,1.3284,239.0,35.56593257911206,115.0,4.1264
SelectBestExpert,r2l,low,5.011495162913907,ReExecute,0.8,0.9,0.7,-1.1386325505368529,26.0,30.0,1.5459999999999998,239.0,35.56593257911206,115.0,4.1264
ObtainClaimService,r2l,low,5.58941213312977,ReExecute,0.8,0.9,0.7,0.6533816590028677,20.0,10.0,1.371,235.0,37.456112708257216,120.0,2.623
ObtainClaimService,dos,high,531.3239356759494,ReExecute,0.8,0.9,0.7,-0.7,22.0,10.0,1.252,235.0,37.456112708257216,120.0,2.623
HospitalReport,probe,medium,10.260484642308057,ReConfiguration,0.6,0.7,0.5,1.1981397845051134,38.0,20.0,1.5602,236.0,30.727340634915322,110.0,2.8542
BankReimbursment,r2l,low,2.12248,ReExecute,0.8,0.9,0.7,0.8325948365959415,38.0,25.0,1.294,236.0,30.727340634915322,110.0,2.8542
PoliceReport,r2l,low,2.0571494400000003,ReExecute,0.8,0.9,0.7,1.2182317324076548,26.0,10.0,1.5222,177.0,29.19540915925452,50.0,1.5222
BankReimbursment,r2l,low,2.546976,ReExecute,0.8,0.9,0.7,0.8325948365959415,38.0,25.0,1.294,267.0,44.48159553010772,115.0,1.294
PoliceReport,dos,low,5.435445736613885,ReExecute,0.8,0.9,0.7,-0.7,38.0,10.0,1.4032,185.0,24.050853806265366,90.0,2.8064
HospitalReport,dos,low,2.8878830104361626,ReExecute,0.8,0.9,0.7,-0.7,28.0,15.0,1.4032,185.0,24.050853806265366,90.0,2.8064
PoliceReport,dos,low,5.435445736613885,ReExecute,0.8,0.9,0.7,-0.6,26.0,10.0,1.4032,212.0,23.93230653605905,105.0,2.9942
SelectBestExpert,probe,high,417.12719880794697,ReConfiguration,0.6,0.7,0.5,-0.5928690492384379,37.0,35.0,1.591,212.0,23.93230653605905,105.0,2.9942
ObtainClaimService,r2l,low,6.986765166412212,ReExecute,0.8,0.9,0.7,0.6533816590028677,20.0,10.0,1.371,237.0,37.3630257125198,145.0,2.427
BankReimbursment,dos,low,3.2970072252949505,ReExecute,0.8,0.9,0.7,0.6907288815005111,34.0,25.0,1.056,237.0,37.3630257125198,145.0,2.427
ObtainClaimService,dos,medium,57.44042547848102,ReExecute,0.8,0.9,0.7,0.7366816590028676,20.0,10.0,1.252,303.0,40.56943055297475,140.0,2.6552
PoliceReport,dos,high,22334.778705005716,ReExecute,0.8,0.9,0.7,-0.6738012849905659,39.0,10.0,1.4032,303.0,40.56943055297475,140.0,2.6552
ObtainClaimService,dos,low,3.9867219880508187,Late,0.7,0.6,0.8,0.0,10.0,5.0,1.1479999999999997,211.0,32.844971750496384,100.0,4.254199999999999
PoliceReport,probe,high,338.38538800000003,ReConfiguration,0.6,0.7,0.5,-0.6,38.0,15.0,1.5602,211.0,32.844971750496384,100.0,4.254199999999999
SelectBestExpert,r2l,low,2.258688,ReExecute,0.8,0.9,0.7,-0.8631110944899252,26.0,30.0,1.5459999999999998,211.0,32.844971750496384,100.0,4.254199999999999
PoliceReport,probe,low,5.798942431181486,Skip,0.5,0.4,0.6,-0.9298799999999999,0.0,0.0,1.3284,159.0,13.15058524965083,70.0,1.3284
HospitalReport,r2l,low,5.264643536429723,ReExecute,0.8,0.9,0.7,0.7247397845051138,28.0,15.0,1.5222,287.0,47.18702113116678,130.0,1.5222
PoliceReport,dos,high,603.6426677028571,ReConfiguration,0.6,0.7,0.5,-0.5284625435540069,38.0,15.0,1.0495999999999999,279.0,45.82501107041128,140.0,1.0495999999999999
ObtainClaimService,dos,high,531.3239356759494,ReExecute,0.8,0.9,0.7,-0.7,20.0,10.0,1.252,271.5,38.250976814343694,120.0,3.2876000000000003
SelectBestExpert,r2l,high,150.3448548874172,Insert,0.2,0.2,0.2,0.1,13.5,15.0,0.388,271.5,38.250976814343694,120.0,3.2876000000000003
HospitalReport,dos,medium,30.33975665777778,Insert,0.2,0.2,0.2,0.1,56.0,15.0,0.3536,271.5,38.250976814343694,120.0,3.2876000000000003
BankReimbursment,r2l,low,2.2073791999999997,ReExecute,0.8,0.9,0.7,-0.9778267233914064,21.0,25.0,1.294,271.5,38.250976814343694,120.0,3.2876000000000003
CustomerFeedbackCollection,r2l,low,2.2684603098134017,ReExecute,0.8,0.9,0.7,0.7764659819684916,22.0,5.0,2.2894,282.0,46.50923444511283,160.0,4.0046
HospitalReport,u2r,low,2.0061191999999997,Insert,0.2,0.2,0.2,0.1,56.0,15.0,0.43520000000000003,282.0,46.50923444511283,160.0,4.0046
SelectBestExpert,dos,high,115.3569088,Redundancy,0.9,0.8,0.7,-0.6544381323027557,26.0,60.0,1.2799999999999998,282.0,46.50923444511283,160.0,4.0046
BankReimbursment,dos,low,3.8250436030163546,ReExecute,0.8,0.9,0.7,-0.8112267233914064,21.0,25.0,1.056,243.0,45.9019012828757,145.0,1.056
ObtainClaimService,dos,medium,14.360106369620254,ReExecute,0.8,0.9,0.7,1.0045959006135767,22.0,10.0,1.252,286.0,52.937887375277164,170.0,1.252
ObtainClaimService,r2l,low,4.5904776141925145,ReExecute,0.8,0.9,0.7,1.1623593242405095,25.0,10.0,1.371,267.0,36.69240372177675,95.0,2.6197999999999997
HospitalReport,dos,low,3.039185747624561,Late,0.7,0.6,0.8,0.0,14.0,5.0,1.2487999999999997,267.0,36.69240372177675,95.0,2.6197999999999997
BankReimbursment,dos,low,2.9962231530047267,ReExecute,0.8,0.9,0.7,0.9991948365959414,38.0,25.0,1.056,255.0,34.9172723140653,125.0,3.8539999999999996
ObtainClaimService,dos,medium,68.63880931664123,ReExecute,0.8,0.9,0.7,0.7366816590028676,20.0,10.0,1.252,255.0,34.9172723140653,125.0,3.8539999999999996
SelectBestExpert,r2l,low,9.761067323076922,ReExecute,0.8,0.9,0.7,-1.1386325505368529,26.0,30.0,1.5459999999999998,255.0,34.9172723140653,125.0,3.8539999999999996
SelectBestExpert,r2l,medium,60.137941954966884,Insert,0.2,0.2,0.2,0.1,13.5,15.0,0.388,250.5,46.38357472840352,100.0,1.6959999999999997
SelectBestExpert,dos,high,141.14598132980137,ReExecute,0.8,0.9,0.7,-0.6319649259080173,26.0,30.0,1.3079999999999998,250.5,46.38357472840352,100.0,1.6959999999999997
PoliceReport,dos,medium,27.17722868306943,ReExecute,0.8,0.9,0.7,-0.7,30.0,10.0,1.4032,294.0,44.56775149026868,140.0,2.6972
BankReimbursment,r2l,low,2.0375808,ReExecute,0.8,0.9,0.7,-0.826482759697879,22.0,25.0,1.294,294.0,44.56775149026868,140.0,2.6972
SelectBestExpert,dos,high,141.14598132980137,ReExecute,0.8,0.9,0.7,-0.6319649259080173,26.0,30.0,1.3079999999999998,225.0,30.741473973320712,120.0,1.3079999999999998
HospitalReport,dos,medium,49.294009175114816,ReExecute,0.8,0.9,0.7,-0.7,28.0,15.0,1.4032,227.0,32.87232613495844,110.0,1.4032
SelectBestExpert,dos,high,116.62099317682622,ReExecute,0.8,0.9,0.7,-0.6280535687317125,30.0,30.0,1.3079999999999998,260.0,40.366557100171704,130.0,2.899
SelectBestExpert,probe,high,217.63158198675495,ReConfiguration,0.6,0.7,0.5,-0.5928690492384379,37.0,35.0,1.591,260.0,40.366557100171704,130.0,2.899
ObtainClaimService,r2l,low,2.483088,ReExecute,0.8,0.9,0.7,1.1623593242405095,25.0,10.0,1.371,260.0,47.763727097718565,120.0,3.1572000000000005
HospitalReport,r2l,low,2.6323217682148616,ReExecute,0.8,0.9,0.7,1.810945328181885,37.0,15.0,1.5222,260.0,47.763727097718565,120.0,3.1572000000000005
BankReimbursment,dos,medium,76.75766038039315,Insert,0.2,0.2,0.2,0.1,19.0,5.0,0.264,260.0,47.763727097718565,120.0,3.1572000000000005
PoliceReport,u2r,low,2.0061191999999997,Insert,0.2,0.2,0.2,0.2,56.0,10.0,0.43520000000000003,285.0,54.72988236233849,110.0,0.43520000000000003
SelectBestExpert,r2l,low,9.761067323076922,ReExecute,0.8,0.9,0.7,-1.1386325505368529,26.0,30.0,1.5459999999999998,153.0,19.30309809230006,80.0,1.5459999999999998
ObtainClaimService,r2l,low,4.413920782877417,ReExecute,0.8,0.9,0.7,0.9212959006135767,22.0,10.0,1.371,284.0,48.809651890866235,145.0,2.427
BankReimbursment,dos,low,4.781304503770443,ReExecute,0.8,0.9,0.7,0.065377995975901,30.0,25.0,1.056,284.0,48.809651890866235,145.0,2.427
ObtainClaimService,dos,low,3.9867219880508187,Late,0.7,0.6,0.8,0.0,10.0,5.0,1.1479999999999997,174.0,27.83598456710513,80.0,3.6071999999999997
BankReimbursment,dos,low,2.074531361632247,ReExecute,0.8,0.9,0.7,0.6907288815005111,34.0,25.0,1.056,174.0,27.83598456710513,80.0,3.6071999999999997
HospitalReport,dos,low,6.078371495249122,ReExecute,0.8,0.9,0.7,-0.7,28.0,15.0,1.4032,174.0,27.83598456710513,80.0,3.6071999999999997
SelectBestExpert,probe,high,126.95175615894038,ReConfiguration,0.6,0.7,0.5,-0.5928690492384379,37.0,35.0,1.591,251.0,41.19286479851791,150.0,1.591
PoliceReport,probe,high,338.38538800000003,ReConfiguration,0.6,0.7,0.5,-0.6,38.0,15.0,1.5602,320.0,54.088996831714184,190.0,3.8897999999999997
HospitalReport,dos,high,109.73955439657418,ReConfiguration,0.6,0.7,0.5,-0.4286803776493244,47.0,20.0,1.0495999999999999,320.0,54.088996831714184,190.0,3.8897999999999997
SelectBestExpert,dos,high,115.3569088,Redundancy,0.9,0.8,0.7,-0.6223152786850511,30.0,60.0,1.2799999999999998,320.0,54.088996831714184,190.0,3.8897999999999997
HospitalReport,r2l,low,2.793659733333333,ReExecute,0.8,0.9,0.7,1.810945328181885,37.0,15.0,1.5222,210.0,31.983437936224114,80.0,1.5222
PoliceReport,probe,low,4.178649693057246,Skip,0.5,0.4,0.6,-0.9298799999999999,0.0,0.0,1.3284,200.0,34.22320604921937,125.0,1.3284
CustomerFeedbackCollection,dos,medium,29.936917447588048,Insert,0.2,0.2,0.2,0.2,44.0,5.0,0.5664,305.0,66.49472627587792,170.0,0.5664
BankReimbursment,r2l,low,2.0375808,ReExecute,0.8,0.9,0.7,-0.9778267233914064,21.0,25.0,1.294,194.5,34.163090446872424,110.0,1.682
SelectBestExpert,r2l,medium,85.19541776953643,Insert,0.2,0.2,0.2,0.1,13.5,15.0,0.388,194.5,34.163090446872424,110.0,1.682
PoliceReport,probe,high,642.2416547755103,ReConfiguration,0.6,0.7,0.5,-0.6,38.0,15.0,1.5602,248.0,35.32550185356567,110.0,1.5602
HospitalReport,dos,low,3.039185747624561,Late,0.7,0.6,0.8,0.1,14.0,5.0,1.2487999999999997,277.0,44.64621520199761,120.0,2.771
PoliceReport,r2l,low,4.988742855287175,ReExecute,0.8,0.9,0.7,1.343946223856801,30.0,10.0,1.5222,277.0,44.64621520199761,120.0,2.771
PoliceReport,dos,low,5.435445736613885,ReExecute,0.8,0.9,0.7,-0.7,30.0,10.0,1.4032,173.0,24.84219647646417,65.0,1.4032
SelectBestExpert,dos,medium,16.75484002632281,ReExecute,0.8,0.9,0.7,-0.7,30.0,30.0,1.3079999999999998,218.0,36.86486164476829,115.0,2.364
BankReimbursment,dos,low,3.2970072252949505,ReExecute,0.8,0.9,0.7,-0.8112267233914064,21.0,25.0,1.056,218.0,36.86486164476829,115.0,2.364
BankReimbursment,dos,low,2.706159352808989,ReExecute,0.8,0.9,0.7,-0.010951192538487864,27.0,25.0,1.056,245.0,35.8123948798691,145.0,2.336
SelectBestExpert,dos,high,564.5839253192055,Redundancy,0.9,0.8,0.7,-0.6227151348091997,27.0,60.0,1.2799999999999998,245.0,35.8123948798691,145.0,2.336
CustomerFeedbackCollection,dos,medium,38.464822029156686,Insert,0.2,0.2,0.2,0.2,78.0,5.0,0.5664,294.0,51.76040346777065,100.0,0.5664
SelectBestExpert,dos,low,3.1519187345088167,ReExecute,0.8,0.9,0.7,-0.8947690492384378,27.0,30.0,1.3079999999999998,298.0,43.978127222782035,160.0,3.964
BankReimbursment,u2r,low,2.196912,ReExecute,0.8,0.9,0.7,-0.7,38.0,25.0,1.6,298.0,43.978127222782035,160.0,3.964
BankReimbursment,dos,low,3.2970072252949505,ReExecute,0.8,0.9,0.7,-0.012452246110511322,28.0,25.0,1.056,298.0,43.978127222782035,160.0,3.964
